-69.017,54.484,3.189,0.020,8.500
-69.217,54.474,3.193,0.021,8.500
-69.417,54.463,3.197,0.021,8.500
-69.616,54.452,3.201,0.021,8.500
-69.816,54.439,3.205,0.021,8.500
-70.015,54.426,3.210,0.022,8.481
-70.215,54.412,3.214,0.023,8.277
-70.414,54.397,3.219,0.026,8.071
-70.613,54.381,3.225,0.030,7.862
-70.812,54.364,3.231,0.036,7.656
-71.011,54.345,3.239,0.043,7.451
-71.210,54.325,3.249,0.059,7.261
-71.409,54.302,3.263,0.075,7.084
-71.607,54.276,3.279,0.086,6.913
-71.805,54.247,3.297,0.097,6.746
-72.002,54.214,3.318,0.108,6.583
-72.198,54.177,3.340,0.119,6.424
-72.394,54.135,3.366,0.134,6.272
-72.588,54.088,3.394,0.149,6.126
-72.781,54.035,3.425,0.164,5.988
-72.972,53.976,3.459,0.180,5.855
-73.160,53.910,3.497,0.195,5.729
-73.346,53.837,3.537,0.211,5.607
-73.529,53.756,3.581,0.226,5.490
-73.708,53.667,3.628,0.242,5.377
-73.882,53.569,3.678,0.259,5.268
-74.051,53.462,3.731,0.276,5.165
-74.214,53.347,3.788,0.293,5.066
-74.370,53.222,3.849,0.313,4.974
-74.518,53.087,3.913,0.335,4.892
-74.656,52.943,3.983,0.358,4.821
-74.784,52.789,4.057,0.386,4.768
-74.899,52.626,4.137,0.421,4.743
-75.001,52.453,4.223,0.435,4.730
-75.087,52.274,4.311,0.447,4.728
-75.157,52.087,4.398,0.421,4.726
-75.211,51.894,4.479,0.388,4.749
-75.249,51.698,4.555,0.374,4.800
-75.273,51.500,4.629,0.364,4.854
-75.283,51.300,4.699,0.339,4.911
-75.279,51.100,4.765,0.316,4.982
-75.262,50.901,4.826,0.302,5.066
-75.234,50.703,4.885,0.289,5.152
-75.194,50.508,4.941,0.273,5.240
-75.143,50.314,4.994,0.258,5.332
-75.083,50.124,5.045,0.244,5.429
-75.013,49.936,5.092,0.231,5.528
-74.935,49.752,5.137,0.218,5.631
-74.848,49.572,5.179,0.205,5.737
-74.755,49.395,5.219,0.192,5.846
-74.655,49.222,5.256,0.179,5.960
-74.548,49.053,5.291,0.166,6.079
-74.436,48.888,5.322,0.153,6.202
-74.319,48.725,5.352,0.141,6.330
-74.198,48.567,5.379,0.128,6.464
-74.072,48.411,5.403,0.120,6.603
-73.943,48.259,5.427,0.111,6.743
-73.811,48.109,5.448,0.105,6.885
-73.675,47.962,5.469,0.100,7.026
-73.536,47.818,5.488,0.093,7.166
-73.395,47.677,5.506,0.087,7.307
-73.252,47.538,5.522,0.072,7.447
-73.106,47.401,5.535,0.057,7.585
-72.959,47.266,5.545,0.040,7.720
-72.811,47.132,5.551,0.023,7.852
-72.662,46.998,5.555,0.017,7.983
-72.512,46.865,5.558,0.011,8.111
-72.363,46.733,5.560,0.009,8.237
-72.213,46.601,5.561,0.007,8.361
-72.062,46.469,5.562,0.005,8.483
-71.912,46.337,5.563,0.003,8.500
-71.762,46.205,5.564,0.000,8.500
-71.612,46.073,5.563,-0.002,8.500
-71.461,45.942,5.563,-0.004,8.500
