0.483,7.784,3.716,0.136,6.746
0.317,7.673,3.744,0.145,6.635
0.154,7.557,3.774,0.153,6.527
-0.005,7.437,3.806,0.162,6.421
-0.161,7.311,3.839,0.171,6.319
-0.311,7.180,3.874,0.180,6.220
-0.458,7.044,3.911,0.190,6.125
-0.598,6.902,3.950,0.200,6.033
-0.733,6.755,3.991,0.211,5.945
-0.862,6.602,4.034,0.221,5.862
-0.984,6.444,4.079,0.232,5.782
-1.098,6.281,4.127,0.243,5.708
-1.204,6.111,4.176,0.254,5.637
-1.302,5.937,4.228,0.266,5.573
-1.390,5.758,4.283,0.278,5.515
-1.468,5.574,4.340,0.292,5.466
-1.535,5.386,4.399,0.305,5.426
-1.591,5.194,4.461,0.319,5.399
-1.634,4.999,4.527,0.332,5.382
-1.664,4.802,4.594,0.346,5.380
-1.681,4.603,4.663,0.343,5.377
-1.684,4.404,4.732,0.341,5.378
-1.673,4.204,4.798,0.325,5.380
-1.650,4.006,4.861,0.306,5.400
-1.615,3.810,4.921,0.297,5.437
-1.567,3.616,4.979,0.287,5.480
-1.509,3.425,5.036,0.281,5.527
-1.441,3.238,5.091,0.274,5.576
-1.362,3.054,5.145,0.266,5.626
-1.273,2.875,5.198,0.260,5.680
-1.175,2.701,5.249,0.254,5.734
-1.069,2.532,5.299,0.249,5.788
-0.954,2.368,5.349,0.245,5.843
-0.832,2.211,5.397,0.241,5.896
-0.702,2.059,5.445,0.236,5.949
-0.565,1.914,5.492,0.237,6.001
-0.421,1.775,5.539,0.240,6.048
-0.271,1.644,5.587,0.238,6.085
-0.115,1.519,5.634,0.235,6.122
0.047,1.402,5.680,0.226,6.159
0.214,1.293,5.725,0.217,6.202
0.385,1.190,5.767,0.207,6.252
0.561,1.095,5.807,0.199,6.310
0.740,1.007,5.846,0.190,6.373
0.923,0.926,5.884,0.182,6.440
1.108,0.852,5.919,0.174,6.513
1.296,0.784,5.953,0.166,6.590
1.486,0.722,5.986,0.161,6.672
1.677,0.667,6.017,0.156,6.753
1.871,0.618,6.050,0.171,6.835
2.066,0.575,6.085,0.185,6.891
2.262,0.539,6.122,0.183,6.923
2.460,0.511,6.158,0.180,6.956
2.658,0.489,6.193,0.166,6.990
2.858,0.474,6.225,0.153,7.041
3.057,0.466,6.254,0.141,7.106
3.257,0.463,6.281,0.129,7.183
3.456,0.465,0.023,0.120,7.272
3.656,0.471,0.046,0.112,7.368
3.855,0.483,0.067,0.104,7.470
4.054,0.498,0.087,0.096,7.579
4.253,0.517,0.106,0.089,7.693
4.451,0.540,0.123,0.083,7.811
4.649,0.566,0.139,0.075,7.933
4.847,0.595,0.153,0.066,8.062
5.044,0.627,0.164,0.052,8.189
5.241,0.660,0.173,0.040,8.313
5.438,0.696,0.181,0.039,8.436
5.634,0.732,0.189,0.039,8.500
5.830,0.771,0.197,0.042,8.500
6.025,0.811,0.206,0.045,8.500
6.221,0.852,0.215,0.048,8.500
6.416,0.896,0.225,0.052,8.500
6.610,0.941,0.236,0.055,8.500
6.804,0.989,0.247,0.058,8.500
6.997,1.039,0.259,0.061,8.500
7.190,1.091,0.271,0.065,8.500
7.382,1.146,0.285,0.068,8.500
7.573,1.204,0.298,0.071,8.500
7.764,1.264,0.313,0.074,8.500
7.953,1.327,0.328,0.078,8.500
8.142,1.392,0.344,0.081,8.500
8.329,1.461,0.360,0.084,8.500
8.515,1.533,0.378,0.088,8.500
8.700,1.609,0.395,0.091,8.492
8.884,1.687,0.414,0.094,8.410
9.066,1.769,0.433,0.097,8.328
9.246,1.855,0.453,0.100,8.248
9.425,1.944,0.473,0.104,8.169
9.602,2.037,0.494,0.106,8.092
9.776,2.133,0.516,0.109,8.014
9.949,2.234,0.538,0.112,7.938
10.119,2.338,0.561,0.115,7.861
10.287,2.446,0.584,0.118,7.784
10.452,2.558,0.608,0.120,7.707
10.615,2.674,0.632,0.123,7.630
10.775,2.794,0.657,0.126,7.552
10.931,2.918,0.682,0.128,7.473
11.085,3.046,0.708,0.131,7.394
11.235,3.178,0.734,0.134,7.313
11.381,3.313,0.761,0.137,7.232
11.524,3.453,0.789,0.140,7.149
11.662,3.597,0.817,0.143,7.065
11.797,3.744,0.846,0.146,6.981
11.927,3.896,0.876,0.150,6.896
12.053,4.051,0.906,0.155,6.811
12.173,4.210,0.937,0.159,6.725
12.289,4.373,0.970,0.164,6.640
12.399,4.539,1.003,0.169,6.554
12.504,4.709,1.037,0.174,6.468
12.602,4.883,1.073,0.180,6.383
12.695,5.060,1.109,0.186,6.297
12.780,5.241,1.147,0.192,6.211
12.859,5.424,1.186,0.198,6.126
12.930,5.611,1.226,0.205,6.041
12.994,5.800,1.268,0.212,5.956
13.049,5.992,1.311,0.220,5.872
13.096,6.186,1.356,0.227,5.788
13.134,6.382,1.402,0.235,5.704
13.163,6.579,1.450,0.244,5.621
13.182,6.778,1.499,0.254,5.539
13.191,6.978,1.551,0.264,5.459
13.190,7.177,1.605,0.275,5.382
13.178,7.376,1.661,0.287,5.308
13.154,7.575,1.719,0.301,5.239
13.118,7.771,1.781,0.316,5.178
13.070,7.965,1.846,0.331,5.125
13.010,8.155,1.913,0.348,5.083
12.936,8.341,1.985,0.365,5.054
12.849,8.520,2.059,0.380,5.038
12.749,8.693,2.136,0.389,5.030
12.636,8.857,2.214,0.396,5.028
12.510,9.012,2.292,0.378,5.025
12.373,9.157,2.365,0.358,5.041
12.226,9.292,2.434,0.337,5.074
12.069,9.416,2.500,0.319,5.124
11.906,9.531,2.562,0.302,5.185
