-4.667,2.803,3.018,0.216,5.202
-4.865,2.823,3.065,0.248,5.057
-5.065,2.833,3.117,0.278,4.925
-5.266,2.832,3.176,0.307,4.802
-5.464,2.819,3.240,0.334,4.689
-5.663,2.792,3.310,0.363,4.584
-5.860,2.751,3.386,0.392,4.490
-6.051,2.696,3.464,0.400,4.394
-6.238,2.625,3.546,0.415,4.288
-6.419,2.538,3.631,0.437,4.174
-6.592,2.435,3.721,0.455,4.058
-6.755,2.317,3.816,0.485,3.931
-6.904,2.186,3.917,0.533,3.813
-7.040,2.037,4.029,0.582,3.704
-7.158,1.872,4.153,0.639,3.611
-7.252,1.698,4.287,0.724,3.564
-7.320,1.513,4.439,0.788,3.562
-7.359,1.317,4.595,0.767,3.561
-7.367,1.118,4.743,0.716,3.575
-7.347,0.921,4.880,0.670,3.620
-7.301,0.727,5.011,0.647,3.685
-7.230,0.539,5.140,0.639,3.749
-7.136,0.363,5.265,0.597,3.801
-7.021,0.199,5.378,0.543,3.871
-6.889,0.049,5.483,0.505,3.964
-6.743,-0.088,5.581,0.471,4.066
-6.585,-0.210,5.671,0.433,4.172
-6.416,-0.318,5.754,0.398,4.286
-6.240,-0.412,5.831,0.362,4.407
-6.057,-0.493,5.899,0.326,4.538
-5.870,-0.562,5.961,0.293,4.679
-5.678,-0.620,6.017,0.263,4.828
-5.484,-0.668,6.066,0.234,4.984
-5.288,-0.706,6.110,0.206,5.147
-5.090,-0.737,6.149,0.179,5.318
-4.892,-0.760,6.182,0.152,5.499
-4.692,-0.778,6.209,0.126,5.686
-4.493,-0.790,6.232,0.101,5.867
-4.293,-0.798,6.250,0.076,6.043
-4.093,-0.804,6.262,0.051,6.213
-3.893,-0.807,6.271,0.033,6.378
-3.693,-0.809,6.275,0.016,6.540
-3.493,-0.810,6.277,-0.001,6.697
-3.293,-0.812,6.277,0.001,6.851
-3.093,-0.813,6.278,0.007,7.001
-2.893,-0.814,6.279,0.012,7.147
-2.693,-0.814,6.282,0.015,7.291
-2.493,-0.814,0.002,0.018,7.432
-2.293,-0.813,0.006,0.021,7.570
-2.093,-0.812,0.011,0.023,7.705
-1.893,-0.809,0.016,0.026,7.838
-1.694,-0.805,0.021,0.028,7.969
-1.493,-0.801,0.027,0.030,8.097
-1.294,-0.795,0.033,0.032,8.223
-1.094,-0.787,0.039,0.033,8.348
-0.894,-0.779,0.046,0.037,8.470
-0.694,-0.769,0.054,0.040,8.330
-0.495,-0.757,0.063,0.044,8.154
-0.295,-0.744,0.072,0.054,7.988
-0.096,-0.728,0.084,0.065,7.832
0.103,-0.710,0.098,0.075,7.686
0.302,-0.689,0.114,0.087,7.551
0.500,-0.664,0.133,0.099,7.427
0.698,-0.636,0.154,0.112,7.314
0.896,-0.603,0.177,0.121,7.209
1.092,-0.565,0.203,0.131,7.111
1.287,-0.522,0.230,0.141,7.021
1.481,-0.474,0.258,0.147,6.934
1.674,-0.420,0.289,0.154,6.851
1.865,-0.360,0.320,0.161,6.770
2.054,-0.294,0.353,0.165,6.689
2.240,-0.222,0.386,0.169,6.608
2.424,-0.143,0.420,0.174,6.526
2.605,-0.059,0.455,0.178,6.443
2.783,0.033,0.491,0.182,6.359
2.958,0.130,0.528,0.186,6.272
3.129,0.234,0.566,0.192,6.183
3.295,0.345,0.605,0.198,6.095
