47.834,28.459,3.156,0.208,5.812
47.634,28.452,3.195,0.187,5.910
47.434,28.438,3.230,0.166,6.025
47.236,28.417,3.263,0.165,6.152
47.038,28.389,3.296,0.162,6.271
46.841,28.356,3.328,0.160,6.382
46.645,28.315,3.360,0.157,6.488
46.450,28.269,3.391,0.151,6.590
46.257,28.217,3.421,0.146,6.690
46.066,28.159,3.449,0.140,6.789
45.876,28.096,3.477,0.134,6.890
45.688,28.027,3.503,0.127,6.991
45.502,27.954,3.528,0.120,7.096
45.317,27.877,3.551,0.112,7.203
45.135,27.795,3.573,0.105,7.315
44.954,27.710,3.593,0.097,7.430
44.775,27.621,3.611,0.089,7.551
44.597,27.529,3.628,0.081,7.676
44.421,27.434,3.644,0.073,7.807
44.247,27.337,3.658,0.065,7.938
44.073,27.237,3.670,0.057,8.067
43.901,27.135,3.681,0.048,8.194
43.730,27.032,3.689,0.040,8.319
43.560,26.927,3.696,0.031,8.442
43.390,26.821,3.702,0.022,8.500
43.221,26.714,3.705,0.013,8.500
43.052,26.608,3.707,0.003,8.500
42.883,26.500,3.706,-0.008,8.500
42.714,26.394,3.704,-0.019,8.500
42.544,26.287,3.699,-0.030,8.500
42.374,26.182,3.691,-0.042,8.500
42.203,26.079,3.682,-0.054,8.500
42.031,25.977,3.670,-0.066,8.500
41.858,25.877,3.655,-0.077,8.500
41.683,25.781,3.639,-0.084,8.500
41.506,25.687,3.622,-0.082,8.500
41.328,25.596,3.606,-0.079,8.500
41.149,25.507,3.591,-0.073,8.500
40.968,25.422,3.577,-0.069,8.500
40.786,25.339,3.564,-0.065,8.500
40.603,25.258,3.551,-0.062,8.500
40.419,25.179,3.539,-0.060,8.500
40.235,25.103,3.527,-0.058,8.500
40.049,25.029,3.515,-0.057,8.500
39.862,24.957,3.504,-0.056,8.500
39.675,24.887,3.493,-0.055,8.500
39.487,24.819,3.482,-0.054,8.500
39.298,24.754,3.471,-0.053,8.500
39.109,24.690,3.461,-0.053,8.500
38.918,24.628,3.450,-0.052,8.500
38.728,24.568,3.440,-0.052,8.500
38.536,24.511,3.430,-0.051,8.500
38.344,24.455,3.419,-0.051,8.500
38.151,24.401,3.409,-0.051,8.500
37.958,24.349,3.399,-0.050,8.500
37.765,24.299,3.389,-0.050,8.500
37.571,24.251,3.379,-0.050,8.500
37.376,24.205,3.369,-0.050,8.500
37.181,24.161,3.359,-0.049,8.500
36.986,24.119,3.349,-0.049,8.500
36.790,24.078,3.340,-0.049,8.500
36.593,24.040,3.330,-0.048,8.500
36.397,24.004,3.320,-0.048,8.500
36.200,23.969,3.311,-0.048,8.500
36.003,23.936,3.301,-0.047,8.500
35.805,23.905,3.292,-0.047,8.500
35.607,23.876,3.283,-0.047,8.500
35.409,23.849,3.273,-0.046,8.500
35.211,23.824,3.264,-0.046,8.500
35.012,23.800,3.255,-0.046,8.500
34.813,23.779,3.246,-0.045,8.500
34.614,23.759,3.237,-0.045,8.500
34.415,23.741,3.228,-0.045,8.500
34.216,23.724,3.219,-0.044,8.500
34.016,23.710,3.210,-0.044,8.500
33.817,23.697,3.201,-0.044,8.500
33.617,23.686,3.192,-0.044,8.500
33.417,23.677,3.184,-0.044,8.500
33.218,23.669,3.175,-0.043,8.500
33.018,23.663,3.166,-0.043,8.500
32.818,23.659,3.158,-0.043,8.500
32.618,23.657,3.149,-0.043,8.500
32.418,23.656,3.140,-0.043,8.500
32.218,23.657,3.132,-0.042,8.500
32.018,23.660,3.124,-0.041,8.500
31.818,23.664,3.115,-0.040,8.500
31.618,23.670,3.107,-0.039,8.500
31.418,23.678,3.100,-0.038,8.500
31.219,23.687,3.092,-0.037,8.500
31.019,23.698,3.085,-0.036,8.500
30.819,23.710,3.078,-0.035,8.500
30.620,23.723,3.071,-0.034,8.500
30.420,23.738,3.064,-0.033,8.500
30.221,23.754,3.058,-0.032,8.500
30.022,23.772,3.051,-0.031,8.500
29.823,23.790,3.045,-0.030,8.500
29.624,23.810,3.039,-0.029,8.500
29.425,23.831,3.034,-0.028,8.500
29.226,23.853,3.028,-0.027,8.500
29.028,23.876,3.023,-0.026,8.500
28.829,23.901,3.018,-0.025,8.500
28.631,23.926,3.013,-0.024,8.500
