2.074,-6.806,5.050,0.203,5.799
2.144,-6.993,5.091,0.217,5.693
2.222,-7.177,5.136,0.231,5.593
2.309,-7.357,5.184,0.246,5.498
2.404,-7.533,5.235,0.262,5.410
2.508,-7.703,5.289,0.278,5.330
2.622,-7.867,5.346,0.296,5.259
2.745,-8.025,5.407,0.313,5.198
2.877,-8.174,5.471,0.333,5.150
3.020,-8.314,5.540,0.352,5.117
3.171,-8.444,5.612,0.371,5.102
3.332,-8.562,5.688,0.385,5.100
3.502,-8.668,5.763,0.367,5.097
3.678,-8.761,5.835,0.350,5.113
3.861,-8.841,5.902,0.321,5.144
4.049,-8.910,5.963,0.294,5.199
4.240,-8.967,6.019,0.268,5.275
4.434,-9.014,6.070,0.242,5.369
4.630,-9.052,6.116,0.218,5.477
4.828,-9.081,6.157,0.193,5.600
5.027,-9.102,6.194,0.170,5.736
5.226,-9.117,6.225,0.146,5.885
5.425,-9.126,6.252,0.122,6.048
5.625,-9.130,6.274,0.099,6.218
5.825,-9.130,0.008,0.077,6.383
6.024,-9.127,0.021,0.055,6.544
6.224,-9.121,0.031,0.039,6.701
6.424,-9.115,0.037,0.024,6.855
6.623,-9.107,0.041,0.019,7.004
6.823,-9.098,0.045,0.014,7.151
7.022,-9.089,0.047,0.012,7.294
7.222,-9.079,0.049,0.011,7.435
7.421,-9.069,0.051,0.009,7.573
7.621,-9.059,0.053,0.007,7.708
7.820,-9.048,0.054,0.006,7.841
8.020,-9.037,0.055,0.004,7.971
8.219,-9.026,0.056,0.003,8.099
8.419,-9.015,0.056,0.001,8.225
8.618,-9.004,0.057,-0.000,8.349
8.817,-8.992,0.056,-0.002,8.472
9.017,-8.981,0.056,-0.003,8.500
9.216,-8.970,0.055,-0.004,8.500
9.416,-8.959,0.054,-0.006,8.500
9.615,-8.948,0.053,-0.007,8.500
9.815,-8.938,0.051,-0.008,8.500
10.014,-8.928,0.050,-0.010,8.500
10.214,-8.918,0.048,-0.011,8.500
10.413,-8.909,0.045,-0.012,8.500
10.613,-8.900,0.043,-0.013,8.500
10.812,-8.892,0.040,-0.014,8.500
11.012,-8.884,0.037,-0.015,8.500
11.211,-8.877,0.034,-0.016,8.500
11.411,-8.871,0.031,-0.017,8.500
11.611,-8.865,0.027,-0.018,8.500
11.810,-8.860,0.024,-0.019,8.500
12.010,-8.855,0.020,-0.020,8.500
12.210,-8.852,0.016,-0.021,8.500
12.409,-8.849,0.011,-0.022,8.500
12.609,-8.847,0.007,-0.022,8.500
12.809,-8.846,0.002,-0.023,8.500
13.009,-8.846,6.281,-0.024,8.500
13.208,-8.847,6.276,-0.024,8.500
13.408,-8.849,6.271,-0.025,8.500
13.608,-8.852,6.266,-0.026,8.500
13.808,-8.856,6.261,-0.026,8.500
14.007,-8.861,6.256,-0.027,8.500
14.207,-8.867,6.250,-0.027,8.500
14.406,-8.874,6.245,-0.028,8.500
14.606,-8.882,6.239,-0.028,8.500
14.806,-8.892,6.233,-0.029,8.500
15.005,-8.902,6.228,-0.029,8.481
15.204,-8.914,6.222,-0.029,8.288
15.404,-8.927,6.216,-0.029,8.089
15.603,-8.941,6.210,-0.030,7.884
15.802,-8.956,6.204,-0.030,7.671
16.001,-8.972,6.198,-0.028,7.449
16.200,-8.990,6.193,-0.024,7.216
16.399,-9.008,6.189,-0.012,6.966
16.598,-9.027,6.189,0.009,6.687
16.797,-9.045,6.193,0.033,6.422
16.996,-9.063,6.202,0.061,6.176
17.195,-9.077,6.217,0.089,5.947
17.394,-9.088,6.238,0.118,5.736
17.594,-9.095,6.264,0.146,5.538
17.794,-9.096,0.013,0.175,5.353
17.993,-9.089,0.051,0.204,5.180
18.192,-9.075,0.095,0.234,5.017
18.391,-9.051,0.145,0.265,4.864
18.587,-9.017,0.201,0.296,4.720
18.782,-8.971,0.263,0.328,4.585
18.973,-8.912,0.332,0.362,4.459
19.159,-8.840,0.408,0.396,4.342
19.339,-8.754,0.491,0.433,4.237
19.511,-8.652,0.581,0.473,4.146
19.672,-8.534,0.680,0.522,4.081
19.820,-8.400,0.790,0.568,4.044
19.953,-8.251,0.905,0.588,4.017
20.066,-8.087,1.026,0.620,4.015
20.160,-7.909,1.140,0.521,4.014
20.234,-7.725,1.235,0.432,4.091
20.292,-7.533,1.314,0.349,4.222
20.337,-7.339,1.374,0.261,4.395
20.371,-7.142,1.419,0.185,4.613
20.398,-6.944,1.448,0.106,4.835
20.421,-6.746,1.466,0.072,5.047
20.440,-6.547,1.477,0.041,5.251
20.458,-6.348,1.484,0.034,5.446
20.475,-6.149,1.491,0.029,5.635
20.490,-5.950,1.496,0.025,5.818
20.505,-5.751,1.501,0.020,5.994
20.518,-5.552,1.504,0.017,6.166
20.531,-5.352,1.508,0.014,6.332
20.544,-5.153,1.511,0.017,6.495
20.555,-4.954,1.514,0.020,6.653
20.566,-4.754,1.519,0.024,6.807
20.576,-4.555,1.524,0.028,6.958
20.585,-4.355,1.530,0.032,7.106
20.592,-4.155,1.537,0.036,7.250
20.598,-3.956,1.544,0.041,7.391
20.603,-3.756,1.553,0.045,7.379
20.605,-3.556,1.563,0.050,7.172
20.606,-3.357,1.573,0.055,6.961
20.604,-3.157,1.584,0.059,6.746
20.600,-2.957,1.597,0.064,6.524
20.594,-2.758,1.610,0.070,6.295
20.585,-2.558,1.625,0.076,6.060
20.572,-2.359,1.643,0.105,5.843
20.556,-2.160,1.667,0.135,5.641
20.534,-1.961,1.697,0.173,5.465
20.505,-1.764,1.736,0.210,5.312
20.468,-1.568,1.781,0.247,5.181
20.421,-1.373,1.834,0.285,5.076
20.363,-1.182,1.895,0.323,4.997
20.293,-0.995,1.964,0.361,4.948
20.210,-0.813,2.038,0.387,4.920
20.113,-0.639,2.118,0.413,4.918
20.002,-0.473,2.197,0.379,4.916
19.879,-0.315,2.270,0.348,4.948
19.745,-0.167,2.337,0.328,5.005
19.603,-0.028,2.401,0.309,5.073
19.451,0.103,2.461,0.296,5.151
19.292,0.224,2.519,0.282,5.231
19.127,0.336,2.574,0.268,5.315
18.956,0.438,2.626,0.254,5.404
18.779,0.532,2.676,0.241,5.496
