# x_m,y_m,theta_rad,kappa_1pm,v_mps,heading,ld_m
13.513244975826735,81.99422025440953,-1.8014336807557905,0.0378626087460576,8.753126269478152,1.7890321705944245,1.2
13.370461568478234,82.63806224921598,-1.8111846614985407,-0.0682429774577748,9.049480335174549,1.8336872786056018,2.0
13.201745377738533,83.26498155298067,-1.814324819816125,0.058727027324182,9.332035871664662,1.7952613140849625,1.2
13.054971901277852,83.90784403553431,-1.8151192282676611,-0.0610500380798549,9.610521916802483,1.8352475888460953,1.2
12.884932391091835,84.53577460329399,-1.8173100673070532,0.054522735839661,9.877575630811442,1.7995753013773492,1.2
12.735709473775216,85.17661301225475,-1.8143699025817717,-0.0453247913992782,10.140530687443356,1.8292813731177957,2.0
12.568836509178324,85.80775123129395,-1.8162877139142732,0.039641555920401,10.394853157423515,1.8033481924196786,1.6
12.41775580368028,86.44566198249805,-1.8045308674312672,-0.0036098978199539,10.644126613904165,1.8057141150478615,1.2
12.26524011705088,87.08290497539704,-1.8171766475446205,-0.0351002867101239,10.887577905535258,1.8286762070899008,1.2
12.098671527197864,87.71443827670987,-1.8160876667589485,0.0382847363556147,11.124944780904451,1.8035852051660486,1.2
11.946962193920015,88.35432697289544,-1.81532976277318,-0.0360948299147297,10.965959168997363,1.8271982329282106,0.6
11.781927982396311,88.98381412125103,-1.8222901496432184,0.0148899525749239,10.558540000826522,1.8174452469238298,0.6
11.620968931413104,89.62311032215624,-1.8282669994427905,-0.0333343519318826,10.112037381905498,1.8392547991259516,0.6
11.448748910670403,90.24913902359113,-1.8310937185864036,0.0247619455191296,9.652113908603374,1.8230549337390864,0.6
11.28422728349898,90.88744028525583,-1.822099139271716,0.0029447020455179,9.161605800415234,1.821128619945639,0.6
11.123413014539452,91.51636809683669,-1.800259645782042,0.0632059181210995,8.651401710625406,1.7797442280039373,0.6
10.98643651324626,92.16235326759003,-1.7525904311746516,0.0823170253369716,8.128418638813063,1.7254114890001284,0.6
10.884837081789923,92.81422032847046,-1.6848571642496912,0.1194354206763896,7.605213161779122,1.6454594801519995,0.6
10.834180780173511,93.49142367484768,-1.5990793779311203,0.1358427005125783,7.151768190712689,1.5529543988408885,0.6
10.8463634725467,94.17416377187232,-1.494723607142125,0.1748854407874319,6.652739571834705,1.435012594098341,0.6
10.936509755708954,94.83397466038912,-1.3690844978551453,0.200457082952408,6.257022415443116,1.302337651309442,0.6
11.110984001583844,95.46819708321058,-1.2316165704130186,0.2230192952829144,5.9320841612551565,1.158265071197675,0.6
11.36526765713461,96.04922569740668,-1.0863422858253142,0.2159961774637602,5.934596351208995,1.0178489011791492,0.6
11.71501646443241,96.61592528410752,-0.950077062736926,0.1978379605027341,6.147234032898908,0.8842046257296031,0.6
12.149311288902553,97.14579725190968,-0.821991909504827,0.1769904961262596,6.407808351462097,0.7613638887923179,0.6
12.658206387234827,97.6308001326879,-0.7052155734700624,0.1678651703014885,6.725008522070682,0.6462098048830711,0.6
13.19230758574001,98.03364113532092,-0.5927054324964326,0.1632164127938372,6.920020900359264,0.5381099892353196,0.6
13.75528442756955,98.36966141053009,-0.4837020806871818,0.1673923747082906,6.847158240462634,0.4288279990919673,0.6
14.346490385835864,98.6399627097985,-0.3754605103400324,0.1644911369952412,6.849733199959288,0.3219953229510032,0.6
14.96202211531579,98.84530736974526,-0.2625135957266448,0.18046243938357,6.594545697776945,0.2039648698418539,0.6
15.607565984446223,98.97883241837783,-0.1436857650991949,0.1781858781394192,6.597156841094451,0.0849558580767665,0.6
16.281702375364418,99.03624243933336,-0.0304143275409061,0.168879582393212,6.719501719935871,-0.026716997587565825,0.6
16.927409924902975,99.01898696645424,0.0803569401851675,0.1592672355324524,6.895676778386317,-0.1317943125511767,0.6
17.59513993406715,98.9304708538314,0.1806798597203911,0.1502300360336019,7.09390497201311,-0.23127589483947472,1.2
18.228630331337826,98.78129044810689,0.2733642407325647,0.1312713909408605,7.284570838465088,-0.31608136195346903,1.2
18.83810817251636,98.58196313091184,0.3564883446797454,0.1248207772991819,7.596116272802554,-0.39650856422204633,1.2
19.43531501382742,98.33192234657317,0.4330027642036048,0.1117028906466317,7.857330591890487,-0.4691630578493283,1.2
20.01812584457312,98.03648769967673,0.5018158839505954,0.0993597245624382,8.162905337002403,-0.5342773767894261,1.2
20.583791574816303,97.70179613963175,0.5649392686023621,0.0927941310921981,8.478864117066456,-0.5954343703108137,1.2
21.13091907654892,97.33114182822894,0.6231765587871035,0.0830031467570407,8.785101004528919,-0.6506031600668171,1.2
21.662825280332896,96.92627792734872,0.643110749787775,-0.0226538085913956,9.084364642277013,-0.6355391647614257,1.6
22.195144685236087,96.53362154121636,0.6402713650544966,0.0142322221114009,9.371096175312235,-0.6449784612301266,1.2
22.726553108175096,96.13383717878855,0.66362714647949,0.0546191721801999,9.650773449782852,-0.6817879412962704,1.2
23.256758824279885,95.7035101332722,0.6898065231993741,0.0239762751297577,9.929769285649227,-0.6979927594672432,1.2
23.76920769792339,95.2736357898963,0.7026773576397004,0.0137293981861424,10.195652516015018,-0.7072689933475769,1.6
24.28794077613716,94.83022735659672,0.7280525336593986,0.0593075458316611,10.459955948205922,-0.7482887793097439,1.2
24.8015778565744,94.353364018627,0.767725067677847,0.0554726614058828,10.724628441028766,-0.7871646880940714,2.0
25.2962082344103,93.85698299285096,0.7932561372486796,0.017383799849576,10.982880815843885,-0.7993470033022316,1.6
25.78480175820292,93.35456511303164,0.8013938001521161,0.0058407738470322,11.235222450394229,-0.8034404629760097,2.0
26.271366427497696,92.85011837871448,0.8055801052790326,0.0061121625013079,11.48203567099355,-0.8077220055290301,0.9
26.75525618936972,92.34412699481656,0.8155352631171525,0.0228841825921494,11.723401899634514,-0.8235461721491034,1.6
27.219339182900057,91.84321343650186,0.8291148243903818,0.0162945925009732,11.954119432374004,-0.8346782252664118,0.9
27.67825009929588,91.33668716446849,0.8440548059204644,0.0274412437608695,12.0,-0.8534328092770613,0.6
28.127513013662025,90.8217219254414,0.853367644265111,-0.000190710166573,12.0,-0.8533024792427889,0.6
28.57684296802128,90.3068153253208,0.8571133100132505,0.0111522522201619,12.0,-0.8609239964704873,0.6
29.022252407909733,89.78847950823744,0.8583703706713186,-0.0074733270202626,12.0,-0.8558166636709228,0.6
29.470289093782423,89.27244170498916,0.852316580063856,-0.0102432004362037,11.755790787973435,-0.8488164922408191,0.6
29.921926581837724,88.75955347101717,0.8445195003881915,-0.0125776647974869,11.341563657835795,-0.8402217344046722,0.6
30.377873343438708,88.25065752780273,0.8299459968452509,-0.0295944811831258,10.91170191555858,-0.8198354389101714,0.6
30.85171577043606,87.74300160385387,0.8256085475577909,0.0167614631908794,10.456726852203015,-0.8314284284878153,0.6
31.315880732040554,87.23401033962327,0.8406956946614662,0.0271224654358629,9.98494698955168,-0.850037418774711,0.6
31.766870682119148,86.72059498168514,0.855397652822912,0.0156865450659135,9.493790659141691,-0.8607574681248485,0.6
32.21236578826884,86.20233409563406,0.8493441694026876,-0.0333985009491807,8.975756699745302,-0.8379316001671435,0.6
32.6696027940545,85.69434367834587,0.8242234493715388,-0.0401449574018949,8.425897224621,-0.81050467791544,0.6
33.14023409448781,85.19946673669246,0.8011997993238497,-0.026562162288627,7.838028253329125,-0.7921297186479335,0.6
33.63229502439164,84.70073613812998,0.8177465902704072,0.0748696038690949,7.185132493548144,-0.8439739032093683,0.6
34.08701671003061,84.18935973080663,0.8827057471556295,0.1132578538526319,6.484274429608496,-0.9214573882140438,0.6
34.50057920432231,83.64459775835708,0.9856155676545144,0.1973822968116293,5.707032747598388,-1.0531186552031484,0.6
34.82229734166735,83.07966684685147,1.1556009238143297,0.3193729574332247,4.953971642943676,-1.2594178650123709,0.6
35.01892219921932,82.46874241370477,1.4160300572598363,0.4497702011145879,4.177184666576151,-1.5603117858963582,0.6
35.026221434435215,81.77257766724884,1.7038112090196398,0.4439791252229226,4.1799419844621655,-1.8584020805977375,0.6
34.84280612167261,81.15252744663681,1.9830120414779453,0.3885400254838192,4.360229154182636,-2.108631454644702,0.6
34.51421044179065,80.60164595448855,2.2108171804106496,0.3004744953880844,4.734159585309068,-2.307175822649953,0.6
34.05744944300157,80.09775744428292,2.2014356908422847,-0.3082977083670459,5.045377249649211,-2.096600929566097,0.6
33.713164739411894,79.5044650187104,2.0037147128102526,-0.2997785731020793,5.048094126157392,-1.9008822625748767,0.6
33.512271009144214,78.91812093676283,1.8146092024116207,-0.2693962433121292,5.264189016026948,-1.7311260450701005,0.6
33.410024475327575,78.28586806205719,1.6552660288273984,-0.2280063804764814,5.550866122123614,-1.5822533705104314,0.6
33.40240115898449,77.62051467996748,1.5163215994551418,-0.2020876913730412,5.955428188331296,-1.4490863590032748,1.2
33.48162294229388,76.97282559769273,1.3931774420602332,-0.1697265728450979,6.29593826902017,-1.337803058703718,1.2
33.63373582139606,76.33181849612453,1.288139511642374,-0.1520293335040399,6.701440548712804,-1.2380602426746865,1.2
33.847137714226406,75.71430906801734,1.2718636779244574,0.1027157826907224,7.0686647108167895,-1.3054179962476724,1.6
34.01976478697625,75.07915751288385,1.336839725453662,0.0952940811137638,7.43179401190176,-1.3682006487930054,1.2
34.15245814250281,74.43317679429582,1.336480702046979,-0.0977109944696061,7.778644464623086,-1.3042619588297077,1.2
34.32346718369162,73.80684028648588,1.3346419829400848,0.0921102617408895,8.105640503842148,-1.3645437699795713,0.9
34.45855770103712,73.16117811453647,1.342921744450616,-0.0660134230564983,8.424877043294678,-1.3211490813967732,1.2
34.62040318359041,72.52640581176178,1.3183486429895908,-0.0085721544961771,8.730360438091576,-1.3155409193976033,1.2
34.78537683958879,71.89419579703932,1.330833653448215,0.0465199181612903,9.02475682436714,-1.3460312486886004,2.0
34.93191206307634,71.25326326102999,1.3273502324889974,-0.0573893039052377,9.311605526558614,-1.3084843425573227,1.2
35.10073287668591,70.62450478190036,1.3278019792950706,0.0585890681702757,9.587190564945086,-1.3468735314169946,1.2
35.24716283034522,69.98154062445701,1.329054162494599,-0.0548964186133663,9.858480765173397,-1.3109540431240332,1.2
35.41396063557772,69.35413370611036,1.3278429749988168,0.0512220660146558,10.06442138566581,-1.3444696514485333,1.2
35.56193840110306,68.71151199445693,1.3426970621270684,-0.0054160081323743,9.64730673480626,-1.340911298034033,0.6
35.711093307338814,68.07415803607476,1.3501520474259627,0.0282674487212513,9.160048570548728,-1.3594036175039705,0.6
35.84827659646044,67.43490351794843,1.345929418394478,-0.0409964720940061,8.645991579704884,-1.3325274989946072,0.6
36.003421147657406,66.79614005526898,1.3137071187557192,-0.0576794826230517,8.096325583170053,-1.2947497548126397,0.6
36.18128587760914,66.16826141843657,1.2603711115535887,-0.1056748852332105,7.510945022611122,-1.2258901582209187,0.6
36.40127597190579,65.5559303611692,1.1791795151155895,-0.1447006703792901,6.978868413980501,-1.1321046614485681,0.6
36.67550626744065,64.97144589250496,1.072140126489861,-0.1836491997116968,6.510080808964901,-1.0128567914271358,0.6
37.02124553200822,64.41745013274092,0.941428784684414,-0.2096162594624843,6.118796052429149,-0.8729884662760088,0.6
37.45912903627975,63.89525755519669,0.7909108440481267,-0.236321980367873,5.762706745840716,-0.7103871593143177,0.6
37.98572011488645,63.44228281517248,0.637531204066814,-0.2255875926579384,5.765458007905305,-0.5591781735654188,0.6
38.53330164405722,63.09960341057695,0.4954019432584448,-0.1989802518728397,6.01929808138175,-0.43113416598002924,0.6
39.11567625529081,62.8317143173616,0.3746492501699734,-0.173740560020556,6.340930837684557,-0.31896285462367335,0.6
39.73309667245272,62.62781816643167,0.2669400855864769,-0.1534700062700557,6.697646359087349,-0.21704663493496346,1.2
40.39513216700024,62.48182582827148,0.1727117867454679,-0.1344909737121349,7.068738161154148,-0.12712285396817002,1.2
41.04911685893343,62.398238679707845,0.0864917933368553,-0.1195625702617671,7.432462405233895,-0.04707803142430016,1.2
41.72802026721399,62.36625361028584,0.0688014986071545,0.0641604770332884,7.789656536752491,-0.09060504577533526,1.6
42.40240326782198,62.3049833543691,0.1138689964772807,0.0695818976397551,8.12994672468749,-0.13742808315303448,1.2
43.06477772683806,62.21337706799255,0.1441670672618256,0.0202129007114405,8.452541980340662,-0.15092503875474658,1.2
43.72399813242539,62.11312182736707,0.1259654551339258,-0.0737361830532055,8.76241224934177,-0.101381838642232,0.9
44.3975177915481,62.04460425742677,0.1201520360263119,0.0569478924310985,8.612560966559684,-0.13942881015902148,0.6
45.05032765753188,61.95298930681983,0.1419569892690875,0.0074758678795489,8.06565032199938,-0.1444210618505266,0.6
45.71964370308437,61.85564826817459,0.177734812380138,0.1016648604597027,7.455582633554298,-0.21211590326258534,0.6
46.36032348108084,61.71767437099602,0.2595469086417592,0.145285842128649,6.890163749797252,-0.307154829927554,0.6
46.982699151690895,61.52026101491826,0.3621050734596027,0.1699364174537476,6.383263519585263,-0.41758402010102974,0.6
47.57384604349531,61.25798221984647,0.492236160761244,0.2299360828470399,5.817038797456056,-0.5665878416307167,0.6
48.12170757291635,60.90945187522124,0.6641254066243613,0.2801128907770516,5.293125292748982,-0.7550580799684741,0.6
48.628809093066224,60.43222415343864,0.8479541969214527,0.278765280500331,5.295883369085635,-0.9450190594919924,0.6
49.01921262964825,59.89199808436767,1.0261556063970865,0.251859625941026,5.38096755140034,-1.110094492825697,0.6
49.30566463518859,59.3148499406625,1.1816615256355565,0.2233471095979056,5.717679847966428,-1.2536159236273894,0.6
49.50554242640652,58.70595480219772,1.317197059620189,0.188045175284872,6.03153488400458,-1.3774504612182212,1.2
49.63547176627967,58.04234476352906,1.4308801474837265,0.1575889660264039,6.4483256445528,-1.484161691783065,1.2
49.694144238198106,57.36679960206556,1.5332219938164242,0.1397168641161322,6.856063732879686,-1.5805915233165515,1.2
49.68726545226541,56.66456091608923,1.624098929929216,0.1282961983888396,7.25422559033794,-1.6691488719144545,1.6
49.62066615589032,55.98959704608504,1.7062352359881283,0.1124214233609189,7.619036806431175,-1.7443599247202053,1.2
49.50672673216633,55.33973149384484,1.7276650335605075,-0.0493950366332404,7.957885925162401,-1.7113701646160882,1.6
49.41201516708571,54.67042575454646,1.7332079057218466,0.066189619907497,8.290701903808737,-1.7555791705474777,1.6
49.290777928162925,54.0218037529956,1.7536598623875226,-0.0058207310072414,8.603172680308402,-1.7517394423900678,1.2
49.17210085746122,53.37309680551469,1.7279973511379043,-0.0702091204081488,8.904513802911644,-1.704846887372377,1.2
49.0817106013683,52.7028408824937,1.7233735890765152,0.0561759550106716,9.203312100395236,-1.7423701743172992,2.0
48.96909552940289,52.05292913753365,1.747163969547055,0.0145388533783601,9.485658908964648,-1.7519588573344784,1.2
48.8502810111592,51.40427491755728,1.7387944380413582,-0.0389299132531916,9.759779398493734,-1.7259583571407173,1.6
48.74576342067898,50.73608645446423,1.7213817673675698,-0.0138783283545747,10.033135138947545,-1.716688717571844,1.6
48.649883916551616,50.08356246447156,1.7336681136814178,0.0515080605200427,10.292718030332798,-1.7506536815811609,2.0
48.53194388404096,49.43490649342712,1.7337609230998052,-0.0500121808624689,10.545822453582792,-1.7172746554444742,1.6
48.43334465384736,48.766595747973255,1.730425488915997,0.0398465742756888,10.799015293227765,-1.743884575220423,1.2
48.319663243226586,48.11638490658807,1.7461232931292876,0.0067855096280807,11.040802633582608,-1.7483627621548894,1.2
48.20311032137397,47.46690757689507,1.746686275114753,-0.0050113754680937,11.260934893217843,-1.7450328906891128,1.2
48.08712236200236,46.80796528097605,1.7559954865429035,0.032917367492326,10.837049328288114,-1.7670075420122515,0.6
47.95726937429579,46.15467796323216,1.7534986248048012,-0.0408975220320516,10.398267748904976,-1.7398783631402095,0.6
47.846101366513125,45.50347573434087,1.7144200831279313,-0.0750406812829019,9.962401886532216,-1.6896333560142138,0.6
47.76565800979296,44.82974364823747,1.6647159436447307,-0.0735719857201202,9.73337049592372,-1.6397559977074891,0.6
47.718984393665096,44.15399204476806,1.6102866698384763,-0.0870873420087518,9.426347955928522,-1.5807918580925122,0.6
47.712219766012126,43.47724939208115,1.5495444220233332,-0.0917889769983948,9.246595653309257,-1.5184841427940639,0.6
47.74782043738392,42.79732765658575,1.4868705109628209,-0.0943314017419056,9.121138519171888,-1.4547575117580445,0.6
47.825423252762064,42.13156599041976,1.4226331778835843,-0.0956691139550075,9.057145645177648,-1.3905711586069534,0.6
47.945803174808105,41.47087173609694,1.359519015761432,-0.0965686067370891,9.014865795926388,-1.3270924250708909,0.6
48.10098607508624,40.84675993745387,1.2965883521497106,-0.0941427357147855,9.01741333493249,-1.2663160716729551,0.6
48.29526618184019,40.22852976261754,1.237250139479916,-0.0900310269033023,9.140846994370325,-1.2080783591476199,0.6
48.52436681135647,39.62485348930794,1.180208566189619,-0.0861320266787288,9.297492273311308,-1.1524013946687408,0.6
48.78729656716783,39.03353337683481,1.1268580717676333,-0.0783236886097024,9.46859991765563,-1.1015148565175144,1.2
49.082273592899895,38.45179612589091,1.074858757026936,-0.0809163557599324,9.707010094070444,-1.0484699538660862,1.2
49.41097475517704,37.88079235534231,1.02512067669367,-0.0709798204122686,9.832438308316862,-1.001737972928898,0.6
49.76548406747658,37.32656052690329,0.9830411823780684,-0.0567050471757916,10.084037548185284,-0.9643876855144772,0.9
50.14131219030173,36.78469861637065,0.972940301268606,0.0260801356397036,10.342307926144736,-0.9815394441065753,1.2
50.5058087554168,36.23943681566857,0.9974914220275504,0.0488713617697719,10.59293678968088,-1.0135181059092588,1.6
50.851068417484,35.685394126426345,1.0168257859681349,0.0100494989883524,10.836642954049209,-1.0201060181887716,1.2
51.19552902679797,35.12443398536634,1.0205197761453242,0.0012613819442573,11.076960380373649,-1.0209349458812682,1.2
51.53835477019911,34.56509701211486,1.024063294014795,0.0095860316166632,11.311382068859585,-1.0272076999617012,1.2
51.87593242800864,34.006487927029994,1.013121906355213,-0.042796137178567,11.026476612472187,-0.9991556286732907,0.6
52.23206691055061,33.45287006722356,0.9838583936204788,-0.0464475447533846,10.65205369753832,-0.9685707911877269,0.6
52.60519945084541,32.91005996126938,0.9701874502462948,0.0049091074812692,10.265713574224678,-0.9718042368729853,0.6
52.97654559428153,32.36608911508483,0.9875717900985688,0.0478899587730001,9.806322555164098,-1.003342831305474,0.6
53.33047554801741,31.810801818164048,1.0243995706562634,0.0638843529399854,9.349963335493836,-1.0454332046084645,0.6
53.66108941431082,31.24048796764718,1.064848335000016,0.0596620776273016,8.918306171104764,-1.0845133965399358,0.6
53.9652535379546,30.66509845175315,1.1147237595559234,0.0933257612155277,8.422185149390122,-1.1450937170789683,0.6
54.23261177066056,30.07546330791452,1.1801468206348498,0.1091376367584845,8.024858900742657,-1.215475711163524,0.6
54.456085146410544,29.473222583097733,1.2587749644966844,0.1322565031705869,7.651380106144271,-1.30125326161855,0.6
54.63044535400972,28.84209156874073,1.3469357573420395,0.1386316524868105,7.379979689503048,-1.392321794731023,0.6
54.7474450233276,28.19351301659314,1.448027875633343,0.158807672570605,7.029790611451428,-1.5003571015745458,0.6
54.79681963572367,27.49371933200841,1.5586808265336525,0.1696577334622227,6.801291468741939,-1.6181917932830716,0.6
54.76424490018047,26.806937597445607,1.6737984230321754,0.1654538869126812,6.804014882429202,-1.7306783209045056,0.6
54.65723288113614,26.1433316721775,1.7788496864679268,0.1457971424719249,6.970821450038227,-1.8278508902167443,0.6
54.48923461166344,25.50423938298685,1.8713471208339048,0.1344623445175908,7.283848934658491,-1.9157740708805189,0.6
54.27044516406251,24.89538722333761,1.9557582544648595,0.1245975579760842,7.568815444206547,-1.9960637622652266,1.2
54.00565527521758,24.310739998406174,2.030705649878745,0.1070620582204986,7.840571878289057,-2.0650625928102726,0.9
53.6986633282562,23.74105557408476,2.0986412697816577,0.1012157782966474,8.164046279095055,-2.131391281236675,1.2
53.34588488968522,23.179108404122427,2.161640305066693,0.0903021495172904,8.482905267746089,-2.1915981692665487,1.2
52.95618307503702,22.634162524155723,2.221807224612113,0.0882793660891839,8.793138509658425,-2.25137852723944,1.2
52.525530774988056,22.10224659602649,2.278788605430346,0.0800906675328393,9.089595805217463,-2.306195414902496,1.6
52.06632722203359,21.59466432504433,2.327720538918391,0.0614477216878683,9.385976852823786,-2.3487502529824185,1.6
51.57463091972126,21.095592372578206,2.3465874295406195,-0.0063318670423681,9.679945681285568,-2.3443693816514197,1.6
51.09731326816765,20.606850428951216,2.344312928124177,-0.0001611748801018,9.95824225581273,-2.3442578744072278,1.2
50.60791509950533,20.105627029607167,2.3274116186740224,-0.0493258177876414,10.235760347841753,-2.3101346102175424,1.6
50.14766905958156,19.600903132301728,2.3226941482872454,0.0358629374071402,10.499299007818244,-2.3349424311895666,2.0
49.66303504771628,19.0952196658652,2.3228920476811936,-0.035283670306008,10.762835435854612,-2.3105353746500255,1.2
49.20258915087561,18.59068286887914,2.3229256238059945,0.0353795170782154,11.013768116012796,-2.335008741689253,1.6
48.71792123077026,18.08503114636542,2.3229126073169484,-0.0354176176916389,11.265275826081696,-2.31050901494113,2.0
48.25748847916999,17.580482043181927,2.3270663475591644,0.0472705325082472,11.505255441045405,-2.343210584860812,1.2
47.76860912264208,17.078739827113264,2.3352681142265337,-0.0229002365359649,11.746283539867528,-2.327246913040573,1.2
47.292520541384775,16.574258182371505,2.326189004860844,-0.0030679118003962,11.980168810364804,-2.325124963363451,1.2
46.82024159438888,16.07168117237482,2.332738332467016,0.0217366873060601,12.0,-2.3402337943258176,0.6
46.33287586288405,15.56850434980623,2.3284121689182253,-0.0346158202286324,12.0,-2.3162878221452585,0.6
45.86956147504702,15.066652951904016,2.3229159720582926,0.018927195397675,12.0,-2.329379788567147,0.6
45.38777179315504,14.558306705241126,2.318438628348487,-0.0320343220661398,12.0,-2.307220465582243,0.6
44.928979073029296,14.052222251580776,2.325692234630772,0.0527374529029252,12.0,-2.3437044280206787,0.6
44.43986399503065,13.550733830868428,2.328044721009695,-0.0458526299355625,12.0,-2.3119844287357387,0.6
43.97869548700142,13.046873521773133,2.320498161833214,0.0243117037268957,12.0,-2.3288011632580705,0.6
43.497201657741485,12.538250306352785,2.3210623326898507,-0.0226600521723643,12.0,-2.313126992946673,0.6
43.03546339500984,12.034923385285564,2.3263299527055272,0.0376979603837074,12.0,-2.33920450352073,0.6
42.548649828713934,11.531280355259144,2.3280958663311315,-0.0325281528315834,12.0,-2.3167035307397343,0.6
42.08512815656164,11.029623010993898,2.325808452307407,0.0259969831046516,12.0,-2.3346866419491294,0.6
41.60059497197187,10.523785805251432,2.336697717311352,0.0057425588547173,12.0,-2.3387089326212385,0.6
41.11406494501051,10.019936681523337,2.3262464174570834,-0.0364916007626665,12.0,-2.3134668518642565,0.6
40.65215720975836,9.516768415774065,2.3265342742675936,0.0373109226850063,12.0,-2.339276601674781,0.6
40.16530677131162,9.01315990439883,2.330980218757989,-0.0242938560491319,12.0,-2.3224717732449087,0.6
39.69890897132329,8.514195108607897,2.3287378925791384,0.0178925210580206,12.0,-2.334848212251353,0.6
39.21432313874173,8.008466538106372,2.3192742556571075,-0.0455953746653421,12.0,-2.3033063378523035,0.6
38.75748266029099,7.500554451724835,2.3178586394354284,0.04155436600554,12.0,-2.3320523161590825,0.6
38.27432647768156,6.9934874838811325,2.320069550917934,-0.0350843230796715,12.0,-2.3077830555161807,0.6
37.815253177225685,6.4876657014867725,2.3215462506928883,0.0392998842292827,12.0,-2.3349688044237173,0.6
37.33060567926783,5.981994860343669,2.3196469615144446,-0.0448590129635267,12.0,-2.303936902705246,0.6
36.87346280257738,5.474390687791406,2.3181612733817816,0.041042818436316,12.0,-2.332179681439764,0.6
36.3952440484117,4.972633473012039,2.3235759671578813,-0.024928226347833,11.765562537552231,-2.314936497624953,0.6
35.92769085519883,4.464815577594287,2.311928751166774,-0.0088063088447236,11.347447148273623,-2.3088893463882623,0.6
35.46805496985283,3.959498367345319,2.3194524398083747,0.0301636516081208,10.917935257613353,-2.3297546649151433,0.6
34.98607361159512,3.451331562604185,2.320681623608201,-0.0265662437296794,10.459250282037656,-2.311378317430288,0.6
34.5252073548114,2.9471882945528343,2.322550942915288,0.0319032264493488,9.991656912920392,-2.333446696506095,0.6
34.0413381817208,2.4407888079693656,2.321422978023951,-0.0352049134018021,9.48828284540151,-2.3090940884655953,0.6
33.581611048777404,1.935579124816428,2.321257167088181,0.0347315581784972,8.970201708428391,-2.333119218281083,0.6
33.097909327313175,1.4290228748180454,2.313357397066082,-0.0578413044499235,8.405882132722526,-2.2931012065170595,0.6
32.64616042569246,0.9163442000901298,2.2920185878004333,-0.0030822580473723,7.816167481073691,-2.290965514492537,0.6
32.18286379866963,0.3882909686264568,2.3211081105702718,0.0862573539353297,7.159448023658421,-2.351405346054321,0.6
31.691039515482743,-0.1082668551233894,2.3952282216571943,0.1283366930161553,6.441668070796743,-2.4400757958042183,0.6
31.16936519155672,-0.5490215054585015,2.5064613418175745,0.206127445307503,5.692483157579328,-2.5768509295923723,0.6
30.625233005978345,-0.8937699535267818,2.6790623780241205,0.3169447084474485,4.971227125992511,-2.7811423752238027,0.6
30.021702290952376,-1.121250947418872,2.919717203300612,0.4462508737401844,4.193623824178921,-3.0636460756976325,0.6
29.4024459522863,-1.169617853324901,-3.076949220015328,0.4339612409135693,4.196083953842419,2.9421985125716272,0.6
28.758424366393257,-1.0394743844925571,-2.834674322507159,0.3372167564641719,4.467793499999611,2.723885442696843,0.6
28.175503481095816,-0.7807593354021876,-2.634298090715777,0.2690032864650882,5.006317129547872,2.548524008503075,0.6
27.62320968705573,-0.4085082684689602,-2.470880282069725,0.226778448498529,5.512846016884537,2.3953614508989607,0.6
27.120440707233318,0.056342591678419,-2.342662284602532,0.1504104639767832,5.960867547323649,2.2911671226208266,0.6
26.658194256565665,0.5829846514681662,-2.270024375410073,0.0617500139046915,6.413874666541946,2.2483892698544454,0.6
26.22888828230633,1.1164907799129755,-2.234942283856287,0.0401887933195594,6.827596898535419,2.2211819047159183,2.0
25.82369741776644,1.649066948407491,-2.2565807163966687,-0.1035921390956767,7.208995068959637,2.291242045306034,0.9
25.37282934743652,2.1626678830026584,-2.290119754061357,0.0032844691591933,7.57872016936865,2.288997412048961,2.0
24.923135599938178,2.677256278557444,-2.289158885665162,-0.0004725646435575,7.9312131226289155,2.289320359296456,1.2
24.47327573301122,3.191699371865159,-2.2894221000138613,-0.0002977518385775,8.268692960608062,2.2895238407318077,1.2
24.023311198163867,3.7060509136658943,-2.289654950118591,-0.000383701430962,8.592928774759065,2.2897860594982564,1.2
23.573211781752818,4.220284476525411,-2.289425804311924,0.0010543137426922,8.905367307182035,2.289065549131388,2.0
23.1234829855144,4.734842215457302,-2.2881463881222825,0.0026899869906104,9.207209615924832,2.2872272293127787,1.2
22.67469979638517,5.25022706316868,-2.2861923734676086,0.0030285553617775,9.499466512940524,2.2851575245957894,1.6
22.22698124522111,5.766543134217358,-2.281173555515581,0.0116585082927337,9.78299831288786,2.277189849091433,0.9
21.783361453900355,6.286444330862619,-2.296709015126805,-0.0571192505780983,10.05855896307401,2.3162279211688244,1.2
21.319782691768324,6.788642445984525,-2.336423886533235,-0.0576556462947862,10.326772664113616,2.3561263204936296,1.2
20.824438062326763,7.284054615018643,-2.368512417440781,-0.0353779401051072,10.594659054211109,2.3809047944281185,1.6
20.31722834175227,7.76679732969227,-2.3999695477463026,-0.0559147635611192,10.7704432433362,2.419545781262537,1.2
19.80547607874459,8.217495420353536,-2.433620837028288,-0.0420878496523682,10.4540062306644,2.4479711852633117,0.6
19.29117938909401,8.645103660527472,-2.4451657434411915,0.0082143103921348,10.022039391672095,2.442418704788228,0.6
18.768381417680587,9.084712590952336,-2.4299905981832786,0.0371347132918439,9.533016585100963,2.417307935257978,0.6
18.26705382309561,9.52822571978314,-2.405630631192295,0.0342414803071727,9.028148490012692,2.394170819638772,0.6
