-7.170,4.924,4.048,0.472,4.439
-7.286,4.762,4.139,0.445,4.468
-7.386,4.590,4.226,0.423,4.515
-7.472,4.411,4.308,0.403,4.573
-7.543,4.225,4.387,0.385,4.639
-7.600,4.034,4.461,0.368,4.710
-7.642,3.839,4.533,0.354,4.785
-7.671,3.642,4.602,0.341,4.861
-7.686,3.444,4.669,0.330,4.938
-7.688,3.245,4.734,0.320,5.014
-7.677,3.046,4.797,0.311,5.089
-7.655,2.848,4.858,0.303,5.162
-7.620,2.652,4.918,0.297,5.233
-7.574,2.458,4.976,0.292,5.301
-7.516,2.268,5.034,0.288,5.366
-7.448,2.081,5.091,0.283,5.426
-7.369,1.898,5.147,0.280,5.484
-7.280,1.720,5.203,0.278,5.538
-7.182,1.547,5.258,0.274,5.589
-7.074,1.380,5.312,0.270,5.637
-6.958,1.219,5.366,0.279,5.685
-6.832,1.064,5.423,0.287,5.717
-6.698,0.917,5.479,0.283,5.736
-6.556,0.777,5.536,0.280,5.757
-6.406,0.646,5.590,0.266,5.779
-6.250,0.523,5.642,0.255,5.814
-6.087,0.408,5.691,0.242,5.859
-5.919,0.300,5.738,0.231,5.914
-5.747,0.201,5.783,0.220,5.975
-5.570,0.109,5.826,0.210,6.043
-5.390,0.025,5.867,0.199,6.118
-5.206,-0.052,5.905,0.189,6.197
-5.020,-0.122,5.942,0.179,6.282
-4.831,-0.185,5.977,0.170,6.372
-4.640,-0.242,6.009,0.160,6.465
-4.448,-0.293,6.040,0.151,6.564
-4.254,-0.338,6.069,0.141,6.666
-4.059,-0.377,6.097,0.132,6.773
-3.862,-0.412,6.122,0.123,6.885
-3.666,-0.441,6.146,0.114,7.001
-3.468,-0.467,6.168,0.105,7.122
-3.270,-0.488,6.188,0.096,7.249
-3.072,-0.505,6.206,0.087,7.380
-2.873,-0.518,6.222,0.078,7.518
-2.674,-0.529,6.237,0.068,7.654
-2.475,-0.537,6.249,0.059,7.787
-2.276,-0.543,6.260,0.050,7.918
-2.077,-0.546,6.269,0.040,8.047
-1.878,-0.549,6.276,0.031,8.174
-1.679,-0.549,6.281,0.022,8.298
-1.480,-0.549,0.002,0.012,8.421
-1.281,-0.549,0.003,0.003,8.500
-1.082,-0.548,0.003,-0.006,8.500
-0.883,-0.548,0.001,-0.015,8.500
-0.684,-0.548,6.281,-0.021,8.500
-0.485,-0.549,6.276,-0.028,8.500
-0.286,-0.551,6.271,-0.020,8.500
-0.086,-0.554,6.267,-0.012,8.500
0.113,-0.557,6.266,-0.002,8.500
0.312,-0.560,6.267,0.007,8.500
0.511,-0.564,6.269,0.013,8.500
0.710,-0.566,6.272,0.018,8.500
0.909,-0.568,6.276,0.024,8.500
1.108,-0.569,6.281,0.030,8.500
1.307,-0.569,0.005,0.036,8.500
1.506,-0.567,0.013,0.043,8.413
1.705,-0.564,0.022,0.050,8.252
1.904,-0.558,0.033,0.057,8.097
2.103,-0.550,0.045,0.065,7.947
2.302,-0.540,0.059,0.073,7.803
2.501,-0.527,0.074,0.081,7.665
2.699,-0.511,0.091,0.089,7.532
2.897,-0.491,0.109,0.097,7.404
3.095,-0.467,0.129,0.105,7.280
3.292,-0.439,0.151,0.113,7.161
3.489,-0.407,0.174,0.121,7.046
3.684,-0.370,0.199,0.129,6.935
3.879,-0.328,0.226,0.138,6.828
4.072,-0.281,0.254,0.146,6.726
4.264,-0.228,0.284,0.155,6.628
4.455,-0.169,0.316,0.164,6.534
4.643,-0.104,0.349,0.173,6.445
4.829,-0.033,0.385,0.182,6.361
5.012,0.046,0.422,0.191,6.281
5.192,0.131,0.461,0.200,6.204
5.368,0.223,0.502,0.209,6.133
5.541,0.322,0.544,0.218,6.065
5.709,0.429,0.589,0.228,6.003
5.872,0.544,0.635,0.237,5.947
